date,xexpand_kappa,xexpand_kappa_se,xexpand_theta,xexpand_theta_se,xexpand_sigma,xexpand_sigma_se,xroll_kappa,xroll_kappa_se,xroll_theta,xroll_theta_se,xroll_sigma,xroll_sigma_se
2000-02-03,0.096125514624326496,0.010244170374069922,0.68086754425905304,0.0691287322724394,0.08403736632107328,0.0004334375155197544,0.083404105048126496,0.016582092419730468,0.69026950248321904,0.13173013946258442,0.083455279327391056,0.00076653181663608992
2000-02-04,0.096116060261343008,0.01024499553324281,0.68102358325215992,0.069147666262655808,0.084033299968946096,0.00043320941626520184,0.083293588251406704,0.016556095240610088,0.68889096165589904,0.13153136904555674,0.0834706040871068,0.00076631334393515504
2000-02-07,0.096197104090777792,0.010245261802807198,0.680758067524,0.06909155851395132,0.084029781715342016,0.0004329767973569032,0.0834120881693876,0.016532843623162774,0.68777285281910304,0.13104049564121362,0.083491309080972224,0.00076598869061142944
2000-02-08,0.096185656104205008,0.010242818024359084,0.68114289805592896,0.06909665419556048,0.084024050351148944,0.00043276811050213264,0.083147359432061408,0.016532875581091872,0.69112689370688,0.13154865250932452,0.083506458806832816,0.00076568229863481056
2000-02-09,0.096305442084713296,0.010241933257949482,0.68078686078648896,0.069006767949180424,0.084024353265558352,0.00043252183562047752,0.083680650388891808,0.016554826646209356,0.6923941569485,0.13099138313160138,0.083532352197655616,0.0007653906673183144
2000-02-10,0.0963283320836288,0.010243587796689318,0.680757585726274,0.0690010593494548,0.084027119403931712,0.00043228458517099608,0.084578059398181312,0.01664867202832564,0.695965029824314,0.1307762908038893,0.083560081789957184,0.00076522127897676336
2000-02-11,0.0963075718387888,0.010243673774437728,0.68051564977570696,0.069009997796546736,0.08402920051768432,0.00043204377169152888,0.0837428753943736,0.016580856759948974,0.69219851722710704,0.13121793982314802,0.083592268234839488,0.00076495088285398944
2000-02-14,0.096316386176216496,0.010244768347132458,0.68046778628562696,0.069004735910166856,0.08403099041646648,0.0004318019322441712,0.083298930181172496,0.016528899991249422,0.68746437769268296,0.13129179580680994,0.083626795552811968,0.0007645672656093984
2000-02-15,0.096418286537387008,0.01024695117742964,0.68076454624068808,0.068952216814028976,0.084027469449980144,0.00043157102301534,0.083458128840433792,0.016528736836753248,0.689805626412208,0.13109315627048282,0.083649925193299392,0.00076413403735606192
2000-02-16,0.096433381111728304,0.010249148561403274,0.68065691815395104,0.068952334617662968,0.084025703479385456,0.00043132963617171728,0.083606567768064896,0.016547994467777636,0.69232714508569904,0.13096148455438056,0.083675540652365952,0.00076372434907062496
2000-02-17,0.096460502337836304,0.010252206965291686,0.680714816991984,0.068951119516968192,0.084021495112196736,0.00043110545123582416,0.084013005464634496,0.016566697597792474,0.695050399424776,0.13069379993847576,0.083694687464798368,0.00076337073932028608
2000-02-18,0.096378768510329904,0.010241852963640312,0.68018531929046896,0.06894576719662156,0.084019907871191264,0.00043086391467365816,0.083876039509167312,0.016548738545290012,0.69333878845559504,0.13099166558186298,0.083722732369621264,0.00076296264794534608
2000-02-22,0.096381768245039296,0.01024145692913897,0.68013762702726296,0.068931647109301008,0.084026096315899776,0.00043066419478287296,0.083641610752127696,0.016533875403365996,0.692410410335584,0.13122493563316506,0.083767662829705456,0.00076263789839523408
2000-02-23,0.096542910058931104,0.01024296902962493,0.68044983117968408,0.068832286973164752,0.084025613365994256,0.00043042053243468408,0.083803038799850288,0.016516590786284688,0.69281480826618,0.13086734502182146,0.083801227569895568,0.00076201742522710816
2000-02-24,0.096549610458460304,0.010244788809242794,0.68036684827091896,0.068833025082906352,0.084026936783626976,0.00043017891087423184,0.083687038228762496,0.01650990141794206,0.69000327948385696,0.13079885940010074,0.083843422794569584,0.000761204033844152
2000-02-25,0.096520598429941296,0.010245629301871546,0.68019612010949008,0.068850014262023192,0.084027224353284768,0.000429935624334092,0.0835768313735844,0.016527272367478228,0.69243733223731096,0.13120888982747906,0.083877255401342032,0.00076068242844437968
2000-02-28,0.096559550274268096,0.010247687494157874,0.680233112861682,0.068827436565716296,0.084025264658097472,0.00042969698556843,0.0835086806372604,0.016482432722168102,0.68855961857076696,0.13092318018566376,0.083908465398389712,0.00076005070561197536
2000-02-29,0.0966432470604688,0.010249714507465074,0.68051272590572096,0.068785773291521,0.084019334531112592,0.0004294950914852616,0.0841164598359924,0.016494347887867612,0.685757392882364,0.12971325004240176,0.083928690103404208,0.0007595509476143384
2000-03-01,0.096606604304647696,0.010243891092693688,0.680977710814458,0.068794227404630856,0.084011229619595936,0.00042932901683734992,0.083671799618784896,0.016493608450951256,0.68895081482103304,0.13041839368115036,0.083943376552473088,0.00075912653681017872
2000-03-02,0.096532613377376992,0.01024219767566686,0.681181304640046,0.068839224104319448,0.08400677562327544,0.00042910977945228888,0.083157397988648608,0.016483564373456334,0.69147962094013704,0.13118251341986956,0.083965203464370512,0.00075857069168110752
2000-03-03,0.0961022421968228,0.010241226057357066,0.68144337894447408,0.06911652556134672,0.083997760058650096,0.00042896243763578464,0.0817967767626676,0.016443936041103332,0.694308637380464,0.13297364074019468,0.083977750801217648,0.0007581575259245208
2000-03-06,0.096692308174100496,0.010232134465178326,0.680779732005778,0.068677203220324872,0.084005661330886016,0.0004287933678394788,0.0833861263858728,0.016316611328662464,0.691803639657718,0.1297489771900056,0.08402881748801832,0.00075767012830367152
2000-03-07,0.096774926135606,0.010234939339578198,0.68046253554827,0.06863383237445304,0.084028187318765872,0.00042914333503848944,0.0835239919088096,0.016255635750079308,0.692540987586846,0.12906627324211368,0.084114351960581552,0.00075906298219983712
2000-03-08,0.096816747390037504,0.010234056638532644,0.680523039601578,0.068605162781711496,0.084052155163015248,0.00042957079471463824,0.083808744134327712,0.016312156731449476,0.69339246178562696,0.12916455974401606,0.08419852008599816,0.00076079110230832192
2000-03-09,0.096843332720748304,0.010234270170343692,0.68069881240461304,0.068594316604821488,0.084065825540592768,0.00042954657323753568,0.0839469773597532,0.016344427427455854,0.69453309236264104,0.12937807852361082,0.084258977383875248,0.00076106560649504304
2000-03-10,0.096814395101844096,0.01023266359046336,0.680862312990168,0.068611389130473144,0.084075212406197216,0.00042940752639956672,0.083591010791345904,0.016353399136754154,0.69446100864047896,0.12998310063248474,0.084312077021240432,0.00076084642531206688
2000-03-13,0.0969316207794592,0.01023305606870718,0.68064741290272104,0.068534502617742136,0.084085818300720288,0.00042929711339273168,0.083731452982137792,0.016324759905608578,0.69217835641819104,0.12948218468877446,0.084374404315097296,0.00076047485400941248
2000-03-14,0.096951131162015296,0.010233331732549058,0.68047319937483096,0.068520042060485384,0.084099395341547616,0.00042927062959706288,0.083589333339589712,0.016320948997778522,0.69172102943652904,0.12963196284725758,0.084435751702568944,0.00076076093420696624
2000-03-15,0.097012445559526992,0.010235159044644504,0.68072768869561392,0.068495287422917352,0.084106818020831856,0.00042909373944945568,0.083551779548278592,0.01630362907458163,0.692393843964036,0.12955051774440688,0.084486747802973312,0.0007603557576097776
2000-03-16,0.0969500158144204,0.010233818532319282,0.68095727626494696,0.068532277888744496,0.0841116057233464,0.0004288796025658596,0.083337083127972192,0.016287324425160378,0.692762927093978,0.12971509379991098,0.084533057347711168,0.00075970991331850192
2000-03-17,0.097097625915880704,0.010233735225579494,0.68071840655373704,0.068432769523731536,0.084121133025448,0.00042874486484506664,0.083552023314521904,0.016333747718795318,0.69390613443928496,0.12989550060938848,0.084577205226720688,0.0007598246891886584
2000-03-20,0.097128907605749104,0.01023356878674232,0.680671296729762,0.068415890879289984,0.084132132625802048,0.00042864562482921584,0.084115579886841904,0.016383672833358766,0.69641724789803208,0.12967605614528984,0.084601598735042896,0.00076033518768602912
2000-03-21,0.097134776559192704,0.01023365009137708,0.68087479033833096,0.068420456966996488,0.084136369507940736,0.0004284263705563088,0.083628701109979408,0.016367244136820564,0.695945842234582,0.13019779051643216,0.084616266293442112,0.00076044411288139568
2000-03-22,0.097129493432489504,0.010232503852300772,0.680967711063202,0.068428706428930992,0.084139192150932752,0.00042819572643205096,0.083573781031501296,0.01635404212367846,0.69607404569755504,0.13028079480236474,0.084627706165108032,0.00076049592537418704
2000-03-23,0.097185069562184208,0.01023215981705672,0.68086524693882296,0.068395258241416848,0.08414022903513784,0.0004279572983863124,0.0834809821306348,0.016291535364848598,0.694566163754742,0.13001147633290818,0.084639882184676752,0.00076047271392670208
2000-03-24,0.097220837445316304,0.010232799176730716,0.68068145673545496,0.068373762020713088,0.084141031126946896,0.00042771863377080752,0.083096561849890192,0.016262185706570776,0.69333521623087504,0.13037908600896302,0.084666369582048256,0.00076022932365787168
2000-03-27,0.097204190114374,0.01023271569817259,0.68046468995589208,0.068379751632622168,0.084142820554693232,0.0004274832296431928,0.083684538468267088,0.016162954949785272,0.689535970365878,0.12891405417032436,0.084689824196825504,0.0007601460980603048
2000-03-28,0.097190616524961408,0.010233246362310852,0.68036096282105792,0.068388212216338592,0.08414429901538992,0.0004272469035175812,0.083885691918600992,0.016219873973959566,0.688070071933536,0.12872806239058274,0.084713234362337648,0.00076002085023585008
2000-03-29,0.097241150803341104,0.010235623331447244,0.68043980402553808,0.068364775084569592,0.084141976440500816,0.00042701460113593112,0.083801202523910608,0.016261876310658924,0.68865644564504704,0.12894753613224622,0.084730588929604912,0.00075978686649302016
2000-03-30,0.097180167088924304,0.010234210720328914,0.68016231758682096,0.068391593918238928,0.084140140772915024,0.00042678019302015232,0.083247765046364704,0.016263691207368324,0.688502318223416,0.12970239551581578,0.084750352736332304,0.00075953111454614848
2000-03-31,0.097289796348093712,0.01023677924346678,0.680374534673296,0.0683287976455178,0.084136801764374192,0.00042655516966767488,0.083239565669651408,0.016284601498521844,0.69054169237155408,0.12977596080668972,0.084765976720086096,0.00075929109112738304
2000-04-03,0.097308579339989904,0.010240068984761774,0.680367572447828,0.068330801064162088,0.084133110588497824,0.00042633331503220272,0.0833378875936256,0.016275030401692256,0.68933958287715904,0.12947434459730712,0.08478494940036848,0.00075893607449530992
2000-04-04,0.097160506913646992,0.010226799978447326,0.67985607107393,0.068361656045692528,0.084132114519913408,0.00042609690147513176,0.083431715892051888,0.016279509292645398,0.685533541038022,0.12930810999357234,0.084815704655163312,0.00075843220182391136
2000-04-05,0.0970364451789012,0.01022461098075558,0.67965549907386304,0.06842207888812284,0.084142501499354656,0.0004259862412726532,0.083740066211110608,0.01637320270943143,0.683194999487848,0.12910677995757924,0.084872610602097824,0.00075844582289956192
2000-04-06,0.097100108088828512,0.01022071249405953,0.679692297540238,0.068338965165684368,0.084148925600113744,0.00042579758482513232,0.083126943599499008,0.016301378952482248,0.684499662296268,0.12953232927128466,0.084913331830440736,0.00075836865620294032
2000-04-07,0.097367506491268096,0.010223324758864504,0.68013652684801792,0.068183966483653848,0.084148112592162688,0.00042556147818905816,0.083644173630862912,0.016347432001796552,0.68695138861740104,0.12916319953204566,0.084934836723526288,0.00075811118294059328
2000-04-10,0.097320100544675696,0.010223074480721284,0.67989086640353904,0.068206663979958672,0.084153478663286128,0.0004253587068630644,0.083084819106175696,0.016295945003888008,0.687654795528426,0.1296110785568255,0.0849695373671432,0.00075809486022858032
2000-04-11,0.0972340800178748,0.010221718155646526,0.67969786634363304,0.068245931921683544,0.08416103249851064,0.00042518943609255112,0.082832245236079696,0.016281957518912836,0.68582808390764504,0.1297519569969427,0.085008457588251824,0.00075823108064794976
2000-04-12,0.097071827669066,0.010218764820213508,0.67945358747966104,0.068329597824948488,0.084169896385148928,0.00042504571894000168,0.082249332267987408,0.016255531342732024,0.68640240335547696,0.13039658686338914,0.085049061453292608,0.00075850166330048288
2000-04-13,0.0969632556222112,0.010213539180921846,0.67930142191833696,0.0683575637865378,0.084178950992070336,0.00042490626526825344,0.081992781530524896,0.016275265808083378,0.686185177177936,0.13085916668069292,0.085088786330176464,0.00075877833479674768
2000-04-14,0.096593828186395408,0.010213570139471634,0.678962910220806,0.068627310382828208,0.08419120096105304,0.0004248471770698644,0.080949876565010592,0.016313749031158134,0.68444971521843304,0.13284449676935786,0.08513874259221736,0.00075934032834560688
2000-04-17,0.096987396529709504,0.010202134344608104,0.67928304696230304,0.068265066056889288,0.08420198240459632,0.00042474846430597016,0.081922982141607392,0.01629001216557947,0.685294702970076,0.13103761928034432,0.085184454473136304,0.0007595854261258104
2000-04-18,0.097206305785050608,0.01020243541578575,0.679552886512558,0.068121743028857376,0.084208686847255296,0.00042456602055606256,0.0823584095301324,0.016292312294288138,0.686014741296464,0.1303824175199246,0.085229771333184208,0.00075929860688336096
2000-04-19,0.097179065367913696,0.010201412750578042,0.679454273129478,0.068120539311401624,0.084217214450056608,0.00042441654825662448,0.081982617255593504,0.016217826946983284,0.685197798731062,0.13029007282461614,0.085275316970014304,0.00075932388144068352
2000-04-20,0.097257721177353712,0.010201738982535534,0.67958379714452296,0.068062996124696808,0.08422084883481384,0.00042419717906123008,0.081918343708481104,0.016142836052891504,0.685379888130872,0.1297862802647843,0.085312432423606352,0.00075896083266149632
